No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
1600,0.5078835100385258,0.004208326629777527,0.005428683721021801,0.07105371918541999,0.29088709680039565,0.8195947368267196,0.8283611739965808,0.24525176501856016,0.1984472907834578,0.07250597165953443,0.0626634699209424,0.397553571,0.513907899,5.170703387
1601,0.316337088195971,0.05123517158391315,0.04808122098352144,0.055554859349478666,0.3800788627461261,0.8761128153912291,0.8778729274779765,0.16750281169996217,0.13858326906237167,0.30102867918645976,0.2955758455289514,0.096136311,0.107183142,4.459631991
1602,0.30190814558474793,0.04890516622709416,0.045015782922651654,0.05188138513604008,0.3900659812127706,0.8705137214071288,0.8718694148165116,0.1722740311896499,0.14498121752242155,0.3515707421384366,0.3453223481601955,0.10520687,0.125455276,4.769851094
1604,0.22815027914424996,0.010737258574073837,0.012027445052654705,0.03051250724154129,0.48193197557674666,0.8301373541492209,0.821350839619418,0.19701593200443668,0.1792789501792615,0.15397167179908372,0.1440723668721885,0.140139331,0.283257964,8.085038282
1605,0.10898634414942315,0.004739429019738277,0.0025731255971612813,0.011908874567738472,0.33581913278471326,0.7626678534956071,0.7523962237813633,0.24721192449812723,0.23005999061379162,0.3577503524036099,0.35511849732893813,0.214073867,0.596985529,11.1547577
1607,0.4824951589037886,0.020528848790075965,0.007892798140709242,0.052804577363868004,0.23908254370907633,0.7226400194484798,0.7299433559440662,0.3244407435422487,0.2753403384888787,0.1472105811642079,0.13921752722273897,0.739742356,1.680822153,9.088689538
1608,0.47604145466079173,0.019544616155900904,0.00614679637173856,0.039989649379014426,0.24012849192686678,0.7260838559224242,0.7349324987356229,0.3194767553336981,0.2721248746949929,0.17880896787706765,0.17104369038985148,0.696744129,1.595621595,9.160445154
1609,0.48299033918540446,0.019675855208015097,0.006610428079723743,0.04842241677293599,0.23817980417200124,0.7192037563538358,0.7329732023574442,0.3244407435422487,0.2763494748224353,0.17328847174992024,0.16522881161269173,0.740787383,1.670100706,9.017975977
1610,0.373199926966362,0.016610356797887638,0.018173269195385693,0.0627253006677511,0.35046240783377974,0.8261843656802754,0.8239479586838417,0.23801504642564408,0.20598971764046348,0.1036081018720489,0.0918574590062958,0.306665401,0.582071435,7.592267443
1611,0.7547090663146742,0.14042349600829612,0.07743901268199822,0.16713058437900669,0.17477809714951992,0.8395920870593967,0.8431804420082025,0.22725345843241684,0.17733506416024836,0.02734034183705146,0.013738785968037907,0.314363021,0.322070729,4.098073978
1614,0.5308548578603544,0.0016205431898802455,0.007327446972806996,0.10538164464480433,0.2926290941905986,0.7845315684369846,0.8067680458474055,0.2680205191142301,0.21021740826554208,0.038448579295444624,0.02707099053792493,0.609859749,0.746689272,4.897449115
1615,0.5711607876551338,0.02470993939985551,0.03374594732414625,0.1108215681369958,0.27454181282345513,0.787083166162089,0.7876006926721905,0.2979063870536772,0.2560892769422324,0.12291453610903721,0.11191950124808411,0.717763839,1.739031254,9.691384043
1616,0.5691168056116359,0.024635944195082207,0.033723099942468346,0.11072607907099101,0.273854511127177,0.791615518100189,0.790278146111836,0.2967111672863637,0.2551529900275488,0.12967700416295697,0.11897933763713758,0.714126782,1.720794641,9.638594627
1618,0.36009182867460304,0.005706548756392475,0.00603401780686038,0.057066441420101185,0.28357420675199685,0.7757508662372196,0.7783175960966933,0.27919516842748304,0.24024427772069062,0.09829345416444603,0.08753927423032654,0.576312452,1.389586468,9.644674261
1619,0.3598475106501935,0.005377547275885811,0.009824252592873992,0.031036909565879043,0.4025998648739872,0.7535435092574156,0.7521878935347035,0.3010552230219904,0.2659144220357551,0.15083954627048174,0.14285596997794744,0.483635217,1.531594604,12.66735383
